Unnamed: 0,América,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Atlético,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Athletico,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Bahia,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Botafogo,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Corinthians,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Coritiba,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Cruzeiro,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Cuiabá,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Flamengo,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Fluminense,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Fortaleza,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Grêmio,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Goiás,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Internacional,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Palmeiras,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Santos,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,São Paulo,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Vasco da Gama,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Atlético GO,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Criciúma,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Juventude,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110
Folha do futebol,92.0,61.89000000000001,49.98752150000001,28.620681440400006,31.494674868373508,216.0,257.875,285.79822075000004,238.50567867000004,196.52677117865068,133.0,183.60700000000003,157.56936125000001,108.52008379485001,173.85060527342176,,74.268,115.18863650000002,108.52008379485001,117.16019051034945,,0.0,69.9825301,85.38503296386,93.22423761038559,261.0,282.63100000000003,226.03053200000002,224.19533794980003,282.19228682062663,119.1,75.29950000000001,53.247577250000006,58.43389127415001,46.61211880519279,,58.795500000000004,65.20111500000002,116.86778254830001,265.81505588907237,99.0,86.646,71.72122650000001,23.850567867000002,22.676165905228924,463.0,452.8285,384.68657850000005,395.91942659220007,410.6905602835905,181.0,134.095,128.22885950000003,88.24710110790001,76.84700667883136,,87.67750000000001,82.58807900000001,52.47124930740001,86.92530263671088,231.0,119.65400000000001,146.70250875000002,131.17812326850003,137.3167824261085,50.0,34.039500000000004,26.080446000000002,56.04883448745001,51.65126678413255,196.0,204.23700000000002,196.69003025000004,219.42522437640002,239.35952899963866,405.0,376.4975,385.77326375000007,245.66084903010002,313.6869616890001,171.5,140.28400000000002,144.52913825000002,163.37638988895003,209.12464112600009,266.0,204.23700000000002,237.98406975000003,199.15224168945002,207.86485413126513,160.0,69.1105,70.63454125000001,91.82468628795002,112.12104253140969,,40.228500000000004,32.60055750000001,20.27298268695,16.377230931554223,,16.504,13.040223000000001,9.063215789460001,21.29040021102049,,41.260000000000005,30.427187000000004,27.428153047050003,13.857656942084343
Resultado,-9.0,-21.6615,-5.216089200000001,-10.255744182810002,-21.416378910493986,309.0,73.2365,109.75521025000002,22.658039473650003,-59.209988752542195,383.0,49.512,71.72122650000001,159.7988047089,79.36658066830124,,-80.45700000000001,30.427187000000004,-60.818948060850005,4.787190579992773,,-255.812,84.76144950000001,-165.76144667565003,-27.715313884168687,121.0,15.472500000000002,6.5201115000000005,-146.68099238205002,-246.91825096804828,50.0,62.9215,4.346741000000001,-26.235624653700004,-62.989349736747016,,-25.7875,-122.79543325000002,-269.51141689710005,-496.3560759255665,37.0,26.819000000000003,-5.433426250000001,-0.23850567867000005,2.1416378910493985,320.0,140.28400000000002,193.42997450000001,-127.60053808845002,79.36658066830124,78.0,7.2205,-2.1733705000000003,-3.5775851800500007,-11.338082952614462,,33.008,16.300278750000004,-11.686778254830003,4.283275782098797,45.0,-99.024,15.213593500000002,45.31607894730001,27.715313884168687,124.0,13.409500000000001,-7.606796750000001,-3.5775851800500007,3.5274035852578325,170.0,1.0315,0.8693482000000001,-109.71261218820001,-3.779360984204821,8.5,18.567,144.52913825000002,-180.07178739585004,2.5195739894698805,1.0,17.535500000000003,47.81415100000001,-177.68673060915003,30.234887873638566,62.0,38.1655,-115.18863650000002,-153.83616274215,-196.52677117865068,-70.0,-90.772,132.5756005,-91.82468628795002,-6.298934973674701,,14.441,33.68724275,3.5775851800500007,2.5195739894698805,,2.2693000000000003,-3.2600557500000003,0.834769875345,0.12597869947349402,,5.157500000000001,19.560334500000003,-3.2198266620450005,-5.039147978939761
EBITDA,7.0,3.0945,23.907075500000005,3.5775851800500007,-11.338082952614462,-212.0,40.228500000000004,118.44869225000002,-184.84190096925002,157.47337434186753,498.0,89.74050000000001,70.63454125000001,159.7988047089,139.83635641557836,,1.0315,40.20735425000001,-15.502869113550002,49.13169279466267,,0.0,-21.733705000000004,15.502869113550002,64.24913673148195,248.0,169.16600000000003,193.42997450000001,47.701135734000005,-22.676165905228924,60.0,66.016,23.907075500000005,28.620681440400006,-13.857656942084343,,150.59900000000002,-88.02150525000002,-214.65511080300004,185.18868822603622,37.0,26.819000000000003,4.890083625000001,2.146551108030001,7.558721968409642,485.0,342.0,325.0,170.0,248.0,129.0,66.016,-88.02150525000002,-214.65511080300004,88.18508963144582,,58.795500000000004,-88.02150525000002,-214.65511080300004,11.338082952614462,155.0,34.039500000000004,187.99654825000002,155.02869113550003,199.04634516812055,-0.8,50.85295,21.733705000000004,34.583323407150004,47.87190579992773,298.0,117.59100000000001,107.58183975000001,2.3850567867000003,112.12104253140969,186.0,188.76450000000003,354.25939150000005,180.07178739585004,238.0997420049037,192.0,200.11100000000002,232.55064350000004,10.732755540150002,256.9965469259278,116.0,235.18200000000002,27.167131250000004,516.3647943205501,406.9111992993857,-11.0,24.756,91.28156100000001,84.66951592785001,149.9146523734579,,14.441000000000006,35.425939150000005,5.080170955671001,4.409254481572291,,3.403950000000001,-2.934050175,1.4310340720200014,1.2597869947349403,,14.441,18.47364925,5.962641966750001,5.039147978939761
Aquisições de atletas,9.0,16.504,0.0,0.357758518005,1.0078295957879522,148.0,152.662,121.70874800000001,300.51715512420003,65.50892372621689,39.0,97.9925,58.68100350000001,45.31607894730001,37.793609842048205,,0.0,0.0,11.925283933500001,41.57297082625303,,0.0,5.433426250000001,5.604883448745001,7.054807170515665,53.0,43.323,1.0866852500000002,75.12928878105001,13.857656942084343,6.1,7.2205,2.3907075500000006,1.7887925900250004,1.1338082952614463,,0.0,1.0866852500000002,21.465511080300004,70.54807170515666,0.0,0.0,0.0,0.0,0.0,273.0,238.27650000000003,130.40223000000003,212.27005401630004,314.94674868373505,6.0,27.850500000000004,14.126908250000001,10.017238504140002,13.857656942084343,,47.449000000000005,19.560334500000003,8.34769875345,7.054807170515665,24.0,68.07900000000001,68.46117075000001,57.24136288080001,61.72956274201207,0.1,1.8567000000000002,0.0,7.632181717440002,6.928828471042172,85.0,90.772,34.773928000000005,66.7815900276,65.50892372621689,150.0,108.3075,88.02150525000002,145.48846398870003,137.3167824261085,98.0,63.953,19.560334500000003,48.89366412735001,66.76871072095183,77.0,78.394,91.28156100000001,125.21548130175002,181.4093272418314,157.0,26.819000000000003,2.6080446000000004,1.7887925900250004,4.283275782098797,,6.601600000000001,1.9560334500000003,2.6235624653700005,0.3779360984204821,,0.0,0.0,0.0,0.0,,2.8882,1.6300278750000001,0.0,0.0
Gastos com a Base,12.0,5.157500000000001,0.0,4.412355055395,1.3857656942084344,24.0,18.567,19.560334500000003,14.310340720200003,17.637017926289165,14.0,14.441,10.323509875000001,9.063215789460001,27.715313884168687,,13.409500000000001,14.126908250000001,9.540227146800001,17.637017926289165,,0.0,0.0,0.0,2.2676165905228927,0.0,0.0,0.0,0.0,0.0,4.8,10.624450000000001,9.671498725000001,12.998559487515003,19.904634516812056,,0.0,4.564078050000001,9.540227146800001,23.935952899963866,0.0,0.0,0.0,0.0,0.0,16.0,28.882,53.247577250000006,31.005738227100004,40.31318383151809,31.0,20.630000000000003,20.647019750000002,13.117812326850002,20.156591915759044,,4.126,2.064701975,2.3850567867000003,2.0156591915759043,26.0,25.7875,31.513872250000006,23.850567867000002,28.975100878903625,5.0,4.7449,3.6947298500000003,5.72413628808,7.936658066830123,19.0,22.693,23.907075500000005,17.887925900250004,27.21139908627471,29.0,30.945000000000004,31.513872250000006,22.658039473650003,32.754461863108446,12.0,10.315000000000001,10.214841350000002,9.301721468130001,11.338082952614462,34.0,16.504,30.427187000000004,42.93102216060001,50.39147978939761,0.0,8.97405,3.9120669000000006,10.732755540150002,16.377230931554223,,1.1346500000000002,1.9560334500000003,1.1925283933500002,2.0156591915759043,,0.0,0.0,0.0,0.0,,3.0945,8.476144950000002,0.0,0.0
Base de Torcedores %,0.5,0.5,0.5,0.5,0.5,4.3,4.3,4.3,4.3,4.3,1.5,1.5,1.5,1.5,1.5,3.6,3.6,3.6,3.6,3.6,2.0,2.0,2.0,2.0,2.0,14.2,14.2,14.2,14.2,14.2,0.1,0.1,0.1,0.1,0.1,6.1,6.1,6.1,6.1,6.1,0.1,0.1,0.1,0.1,0.1,21.9,21.9,21.9,21.9,21.9,3.4,3.4,3.4,3.4,3.4,1.2,1.2,1.2,1.2,1.2,4.6,4.6,4.6,4.6,4.6,0.2,0.2,0.2,0.2,0.2,3.5,3.5,3.5,3.5,3.5,7.7,7.7,7.7,7.7,7.7,3.1,3.1,3.1,3.1,3.1,9.9,9.9,9.9,9.9,9.9,6.2,6.2,6.2,6.2,6.2,0.4,0.4,0.4,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Base de Torcedores,1.0,1.0,1.0,1.0,1.0,9.5,9.5,9.5,9.5,9.5,3.3,3.3,3.3,3.3,3.3,7.9,7.9,7.9,7.9,7.9,4.4,4.4,4.4,4.4,4.4,31.2,31.2,31.2,31.2,31.2,3.3,3.3,3.3,3.3,3.3,13.4,13.4,13.4,13.4,13.4,0.2,0.2,0.2,0.2,0.2,48.1,48.1,48.1,48.1,48.1,7.5,7.5,7.5,7.5,7.5,2.6,2.6,2.6,2.6,2.6,10.1,10.1,10.1,10.1,10.1,0.4,0.4,0.4,0.4,0.4,7.7,7.7,7.7,7.7,7.7,16.9,16.9,16.9,16.9,16.9,6.8,6.8,6.8,6.8,6.8,21.8,21.8,21.8,21.8,21.8,13.6,13.6,13.6,13.6,13.6,0.88,0.88,0.88,0.88,0.88,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Pontuação Série A,24.0,53.0,53.0,0.0,0.0,66.0,58.0,84.0,68.0,48.0,56.0,58.0,47.0,53.0,64.0,44.0,,43.0,44.0,49.0,64.0,53.0,0.0,27.0,43.0,50.0,65.0,57.0,51.0,56.0,30.0,42.0,0.0,31.0,0.0,47.0,0.0,0.0,0.0,36.0,51.0,41.0,47.0,0.0,0.0,66.0,62.0,71.0,71.0,90.0,56.0,70.0,54.0,64.0,46.0,54.0,55.0,58.0,41.0,53.0,68.0,0.0,43.0,59.0,65.0,38.0,46.0,0.0,37.0,52.0,55.0,73.0,48.0,70.0,57.0,70.0,81.0,66.0,58.0,74.0,43.0,47.0,50.0,54.0,74.0,53.0,54.0,48.0,66.0,63.0,45.0,0.0,0.0,41.0,49.0,,36.0,53.0,50.0,,,,,,,,22.0,46.0,,
Performance Série A,0.0,0.24369580448359887,0.31698925390914107,0.0,0.0,0.9493678621260133,0.3608488067145302,1.0,0.6391511932854698,0.15751996908273488,0.8424800309172651,0.41148094458851686,0.13317855801757725,0.2783023865709396,0.47136605318055197,0.5286339468194481,,0.05063213787398672,0.13317855801757725,0.21239034303474383,0.910680994787812,0.21239034303474383,0.0,0.016025555786645992,0.11051724646602176,0.6830107460908589,0.544659502606094,0.47136605318055197,0.18381069589156382,0.31698925390914107,0.227670248696953,0.11051724646602176,0.0,0.03287328656766981,0.0,0.6391511932854698,0.0,0.0,0.0,0.06940631839298109,0.7216976134290604,0.08931900521218804,0.11051724646602176,0.0,0.0,0.9305936816070189,0.47136605318055197,0.7723297513030469,1.0,1.0,0.8668214419824227,0.6391511932854698,0.3608488067145302,0.47136605318055197,0.13317855801757725,0.7876096569652562,0.31698925390914107,0.544659502606094,0.08931900521218804,0.2783023865709396,0.9671267134323301,0.0,0.06940631839298109,0.41148094458851686,0.544659502606094,0.3608488067145302,0.15751996908273488,0.0,0.05063213787398672,0.24369580448359887,0.8161893041084362,0.7723297513030469,0.18381069589156382,0.7723297513030469,0.3608488067145302,0.983974444213354,1.0,0.6391511932854698,0.3608488067145302,0.6391511932854698,0.455340497393906,0.18381069589156382,0.24369580448359887,0.31698925390914107,0.7723297513030469,0.7563041955164012,0.2783023865709396,0.15751996908273488,0.544659502606094,0.41148094458851686,0.5885190554114832,0.0,0.0,0.06940631839298109,0.18381069589156382,,0.05063213787398672,0.2783023865709396,0.15751996908273488,,,,,,,,0.016025555786645992,0.08931900521218804,,
Bilheteria Série A (R$ milhões),7.3,2.2693000000000003,0.0,0.0,0.0,31.2,19.701650000000004,0.0,0.0,6.172956274201208,18.6,10.5213,0.0,0.0,10.078295957879522,22.6,0.0,0.0,0.0,12.345912548402415,24.1,11.03705,0.0,0.0,13.353742144190367,42.9,47.8616,0.0,0.0,39.80926903362411,12.0,8.252,0.0,0.0,0.0,25.6,0.0,0.0,0.0,9.448402460512051,14.9,12.378,0.0,0.0,0.0,69.6,49.20255000000001,0.0,0.0,67.3986042183193,25.9,17.43235,0.0,0.0,12.345912548402415,10.7,11.3465,0.0,0.0,11.464061652087956,38.0,0.0,0.0,0.0,14.487550439451812,5.0,4.43545,0.0,0.0,10.078295957879522,23.3,20.114250000000002,0.0,0.0,19.0227836204976,45.9,46.8301,0.0,0.0,37.163716344680736,8.4,8.4583,0.0,0.0,9.322423761038559,47.8,26.303250000000002,0.0,0.0,30.234887873638566,21.5,0.0,0.0,0.0,22.42420850628194,,,,,,,,,,,,,,,
Bilheteria média (R$ mil/jogo),386.0,119.43684210526318,0.0,0.0,0.0,1645.0,1036.9289473684212,0.0,0.0,324.8924354842741,977.0,553.7526315789474,0.0,0.0,530.4366293620801,1189.0,0.0,0.0,0.0,649.7848709685481,1271.0,0.0,0.0,0.0,702.8285339047561,2384.0,2519.0315789473684,0.0,0.0,2095.2246859802162,704.0,434.3157894736842,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,497.28434002695013,782.0,651.4736842105264,0.0,0.0,0.0,3661.0,2589.6078947368424,0.0,0.0,3547.294958858911,1363.0,917.4921052631579,0.0,0.0,649.7848709685481,564.0,597.1842105263158,0.0,0.0,603.3716658993661,2001.0,0.0,0.0,0.0,762.5026547079902,266.0,233.44473684210527,0.0,0.0,530.4366293620801,1226.0,1058.6447368421054,0.0,0.0,1001.1991379209263,2416.0,2464.742105263158,0.0,0.0,1955.9850707726703,558.0,445.1736842105263,0.0,0.0,490.65388215992414,2515.0,1384.3815789473686,0.0,0.0,1591.3098880862403,1435.0,0.0,0.0,0.0,1180.2215003306283,,,,,,,,,,,,,,,
Público Médio (pagantes),4910.0,2548.0,0.0,0.0,0.0,27989.0,25578.0,0.0,0.0,15526.0,22283.0,18685.0,0.0,0.0,15115.0,36461.0,0.0,0.0,0.0,26339.0,26691.0,0.0,0.0,5938.0,16032.0,38433.0,38770.0,0.0,0.0,32869.0,21466.0,20608.0,0.0,0.0,0.0,29307.0,0.0,0.0,0.0,22439.0,14701.0,12715.0,0.0,0.0,0.0,54499.0,51757.0,0.0,0.0,55025.0,29783.0,28262.0,0.0,0.0,20209.0,32787.0,32961.0,0.0,0.0,33000.0,31385.0,0.0,0.0,0.0,16648.0,7698.0,8845.0,0.0,0.0,13506.0,27325.0,22902.0,0.0,0.0,19824.0,33167.0,35943.0,0.0,0.0,27962.0,12147.0,11845.0,0.0,0.0,10307.0,43780.0,30132.0,0.0,0.0,29432.0,26347.0,0.0,0.0,0.0,20449.0,,,,,,,,,,,,,,,
Receita Operacional Líquida / Base de Torcedores,188.0,148.536,107.58183975000001,54.856306094100006,39.05339683678315,35.36842105263158,41.80289473684211,56.85079676315791,16.444338897773687,37.52839152736717,155.57575757575756,109.08893939393941,84.30043151515153,118.89146709459094,144.68462757713405,0.0,13.056962025316455,26.685688417721522,18.11435534202532,27.747207225807546,0.0,33.28931818181818,29.14292261363637,40.92540622632955,54.686208180539445,26.85897435897436,21.55570512820513,15.603685641025644,16.24437715300481,14.939781668331023,48.515151515151516,48.76181818181819,26.343884848484855,36.137224040909096,14.506638121190223,0.0,11.238731343283582,9.73150970149254,10.501369433977613,26.41792130750136,790.0,639.53,347.73928,125.21548130175002,132.2776344471687,27.35966735966736,23.846735966735967,23.157014163201666,15.966492418241167,23.938571999745015,60.266666666666666,45.24846666666667,45.495889133333336,29.097692797740006,41.992899824498004,0.0,96.40557692307692,65.61907086538461,35.317187033826926,52.8141470869648,41.98019801980198,29.413069306930694,50.24574373762377,45.45776548908417,50.890405331866894,225.0,250.13875000000002,127.68551687500002,256.39360457025003,286.6015413021989,48.57142857142857,48.493896103896105,48.54801636363637,40.267192502727276,63.80739323982165,49.64497041420119,48.27908284023669,59.73553829881658,37.53994705693492,44.57707827523635,62.35294117647059,51.87838235294118,65.04130834558825,42.08923741235295,74.10511733734943,30.68807339449541,27.82211009174312,21.584161158256883,17.669113351011468,18.839016526770205,25.36764705882353,8.798088235294118,13.263952316176471,14.292803537944854,22.231535201204828,,,,,,,,,,,,,,,
Receita com Venda de Direitos Econômicos / Gastos com a Base,5.166666666666667,2.0,0.0,1.2702702702702704,3.818181818181818,4.625,4.888888888888889,5.5,2.333333333333333,7.57142857142857,17.214285714285715,7.214285714285715,3.368421052631579,26.44736842105263,6.045454545454545,,1.6153846153846152,2.6923076923076925,2.75,3.214285714285714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,3.3009708737864076,0.44943820224719105,3.9449541284403664,0.18354430379746836,,0.0,4.761904761904762,2.875,5.6842105263157885,0.0,0.0,0.0,0.0,0.0,18.9375,4.75,5.673469387755103,8.538461538461538,9.375,0.5161290322580645,4.7,5.7894736842105265,4.545454545454546,6.5625,,5.0,1.2631578947368423,5.5,4.0625,1.9230769230769231,4.08,5.482758620689655,6.000000000000001,4.695652173913043,0.9,0.6521739130434783,2.5,9.375000000000002,0.17460317460317462,4.052631578947368,7.863636363636363,4.0,4.533333333333333,6.296296296296297,6.448275862068965,5.8,4.793103448275862,7.842105263157895,4.153846153846153,0.0,14.7,11.382978723404255,10.76923076923077,24.0,3.5588235294117645,14.3125,4.321428571428571,4.194444444444445,2.6250000000000004,0.0,3.0459770114942533,16.944444444444443,3.6666666666666665,1.076923076923077,,,,,,,,,,,,,,,
Receita com Venda de Direitos Econômicos / Pontuação Série A,2.5833333333333335,0.19462264150943398,0.04920838867924529,0.0,0.0,1.6818181818181819,1.565034482758621,1.2807361875,0.4910411031441177,2.782029613372993,4.303571428571429,1.7962327586206899,0.7398708085106384,4.522607680440567,2.617994848433548,0.0,0.0,0.8845112500000001,0.5962641966750001,1.1569472400627003,0.0,0.0,0.0,1.8550441674333338,1.1425975068526202,5.02,2.3169076923076926,0.5338102982456141,4.419369928297059,0.7648706753747853,0.5066666666666666,0.8350238095238096,0.0,1.65415228755,0.0,0.0,0.0,0.0,0.0,3.7793609842048204,0.0,0.0,0.0,0.0,0.0,4.590909090909091,2.212733870967742,4.254908443661972,3.728750751038029,4.199289982449801,0.2857142857142857,1.385157142857143,2.213618101851852,0.9316628073046876,2.875600748851494,0.0,0.37509090909090914,0.04496628620689656,0.3199466421182927,0.15450217859956814,0.7352941176470589,0.0,4.018208250000001,2.4254814780000005,2.0931845450980546,0.11842105263157894,0.06727173913043479,0.0,1.450372370290541,0.026649340273239123,1.4,2.444513698630137,1.992256291666667,1.1584561535400002,3.005807566385121,2.6714285714285713,2.215814814814815,2.2886249962121217,3.0635643208474144,1.8386080463699126,4.046511627906977,3.22618085106383,2.3255064350000003,1.8550441674333338,3.677216092739825,2.2830188679245285,4.3743240740740745,2.739352401041667,2.728360415088637,2.0996449912249004,0.0,0.0,0.0,0.9598399263548782,0.3599391413528401,,,,,,,,,,,,,,,
Receita com Premiação / Folha do Futebol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781954887218045,0.45505617977528084,0.5172413793103449,0.3186813186813187,0.6159420289855072,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958963282937365,0.5694760820045558,0.4096045197740113,0.27409638554216864,0.5368098159509203,0.856353591160221,0.0,0.0,0.0,0.0,,0.4235294117647058,0.4605263157894737,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.22,0.2181818181818182,0.03333333333333333,0.0851063829787234,0.04878048780487805,0.3826530612244898,0.0707070707070707,0.3259668508287293,0.17934782608695654,0.3789473684210526,0.19753086419753085,0.26027397260273977,0.7267605633802816,0.1407766990291262,0.08032128514056225,0.0,0.0,0.0,0.0,0.0,0.0,0.14646464646464646,0.2191780821917808,0.0029940119760479044,0.16363636363636364,0.125,0.02985074626865672,0.10769230769230768,0.15584415584415584,0.24719101123595505,,,,,,,,,,,,,,,
Folha do futebol / Pontuação Série A,3.8333333333333335,1.1677358490566039,0.9431607830188681,0.0,0.0,0.0,4.446120689655173,3.4023597708333337,3.5074364510294123,4.094307732888556,2.375,3.165637931034483,3.35253960106383,2.0475487508462265,2.716415707397215,0.0,0.0,2.6788055,2.4663655407920455,2.3910242961295807,0.0,0.0,0.0,3.1624086282911112,2.1680055258229207,5.22,4.348169230769231,3.965447929824562,4.39598701862353,5.039147978939761,3.9699999999999998,1.7928452380952382,0.0,1.8849642346500002,0.0,0.0,0.0,0.0,0.0,7.383751552474233,1.9411764705882353,2.1133170731707316,1.5259835425531918,0.0,0.0,7.015151515151516,7.303685483870968,5.418120823943663,5.576329952002818,4.56322844759545,3.232142857142857,1.9156428571428572,2.37460850925926,1.3788609548109376,1.6705871017137253,0.0,1.594136363636364,1.4239323965517243,1.2797865684731708,1.640100049749262,3.3970588235294117,0.0,3.4116862500000007,2.2233580215000006,2.112565883478592,1.3157894736842106,0.7399891304347826,0.0,1.514833364525676,0.9932935920025491,3.5636363636363635,2.7977671232876715,4.097708963541668,3.1346460625200003,4.199289982449801,5.785714285714286,4.648117283950618,5.8450494507575765,4.235531879829311,4.239012995797299,3.988372093023256,2.984765957446809,2.8905827650000004,3.0254887016472227,2.826008663864866,5.018867924528302,3.782166666666667,4.958001453125001,3.0174582074159093,3.2994421290677005,3.5555555555555554,0.0,0.0,2.239626494828049,2.2881845414573405,,,,,,,,,,,,,,,
Rec Oper Líquida / Pontuação Série A,7.833333333333333,2.8025660377358492,2.029846033018868,0.0,0.0,0.0,6.847025862068967,6.4295543958333345,2.297370875424265,7.427494156458085,9.167857142857143,6.206784482758621,5.918966468085107,7.402676253059435,7.460301109445974,0.0,0.0,4.902719500000001,3.2523501636818186,4.473529328242441,0.0,2.7636415094339624,0.0,6.669325459105557,5.595798046380781,16.76,10.346738461538461,8.540964771929826,9.937736611250001,8.323592643784426,5.336666666666667,3.831285714285715,0.0,3.8468657850000008,0.0,0.0,0.0,0.0,0.0,9.83333737556995,3.0980392156862746,3.119658536585366,1.4797416170212767,0.0,0.0,19.939393939393938,18.500451612903227,15.688061707746483,10.816736412921129,12.793836813197059,8.071428571428571,4.848050000000001,6.318873490740741,3.409885874735157,6.8466684496464145,0.0,4.557354545454546,2.941544556034483,2.239626494828049,2.590882687285066,6.235294117647059,0.0,11.801907250000001,7.781753075250001,7.907586059259318,2.3684210526315788,2.1751195652173916,0.0,2.771822752110811,2.2046272407861456,6.8,5.115109589041096,7.787910958333335,4.429391175300001,8.619595227133802,11.985714285714286,10.073043209876543,15.295918140151517,10.938363883831036,10.180440849344517,9.86046511627907,7.505808510638299,8.845617935000002,5.300126192666668,6.809659430999678,12.622641509433961,11.23188888888889,9.80280652604167,5.836161682606819,6.518897782279215,7.666666666666667,0.0,0.0,4.7410275150256105,6.170385280334401,,,,,,,,,,,,,,,
Receita c/ Direitos de Transmissão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,48.0,114.0,46.0,75.0,,,,,,,,,,,307.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,326.0,260.125,245.43063874999999,216.47991620515,199.53727592138546,121.5,0.0,0.0,0.0,0.0,,84.58300000000001,80.41470850000002,36.96838019385,42.832757820987965,0.0,0.0,0.0,0.0,0.0,45.1,69.11050000000002,31.513872250000002,35.7758518005,84.405728647241,75.0,145.44150000000002,123.8821185,81.0919307478,104.56232056300006,183.0,173.292,264.06451575000006,183.64937257590003,249.43782495751816,0.0,0.0,0.0,0.0,0.0,259.0,181.544,211.90362375000004,151.45110595545003,138.57656942084344,99.0,30.945000000000004,67.3744855,102.55744182810001,122.1993384892892,,,,,,,,,,,,,,,
Dívida,104.0,100.05550000000001,95.51963347500002,79.30313815777501,80.2484315646157,1255.0,1198.603,963.8898167500001,934.9422603864001,718.078586998916,251.0,334.206,330.35231600000003,362.52863157840005,360.29908049419294,,206.3,140.18239725,187.22695775595002,178.88975325236152,,,,,,698.0,620.9630000000001,563.9896447500001,512.7872091405001,403.13183831518086,18.0,203.20550000000003,257.54440425,313.63496745105004,268.3346298785423,,681.8215,747.6394520000001,585.5314411348501,525.3311768044701,0.8,0.9283500000000001,9.888835775,0.0,0.0,255.0,359.99350000000004,443.3675820000001,522.3274362873001,537.9290467518194,600.0,601.3645,599.850258,711.9394508299501,672.7262551884581,,10.418150000000002,13.366228575000003,20.749994044290002,19.40071971891808,453.0,470.36400000000003,377.07978175000005,395.91942659220007,439.66566116249413,61.4,67.25380000000001,78.67601210000002,69.64365817164001,52.155181582026536,438.0,336.269,375.99309650000004,395.91942659220007,246.91825096804828,128.0,165.04000000000002,196.69003025000004,324.3677229912,304.86845272585555,418.0,453.86,383.59989325000004,425.73263642595003,425.8080042204098,491.0,533.2855000000001,520.52223475,430.50274999935004,447.2243831309038,631.0,646.7505000000001,740.0326552500001,982.6433961204001,701.7013560673618,,,,,,,,,,,,,,,
